index,content,rating,age,gender,nickname,skin_type,brand_name,product_name,product_id,brand_id,editor/rank,editor/review_count,user_id
2126,"샘플로 써봣는대 핸드크림으로 바르기에 적당하구!
냄새 굿 부드럽구 좋아용❤",5,23,2,벼다구,건성,설화수,자음유액,5013,124,32429,30,889215
2127,"가성비가..ㅜㅜ
엄마 쓰는거 써봤어요. 가격대가 있어서
직접구매해서 사용하긴 힘들더라고요.

특유의 한방향이 강해서 저는 별로였네요.
그래도 보습감은 진짜좋아요.
그리고 일반 로션보다 좀 더 무거운 사용감입니다.
유분기가 더 있는거 같아요!",3,30,2,잇템유목민,민감성,설화수,자음유액,5013,124,47289,16,911325
2128,"엄마 화장품 !!
비싸서 그런지 좋게 느껴짐 
지성이나 수부지가 쓰기엔 비추
건성이나 복합성이 쓰면 좋을 것 같아요 !!",5,24,2,까미까미,지성,설화수,자음유액,5013,124,9197,84,348605
2129,로션중에 제형이 가장 마음에 든다,4,32,2,꿀똘,지성,설화수,자음유액,5013,124,1718,259,537817
2130,"촉촉하고 부드럽고 발림성이 굉장히좋음
수분크림을 건너뛸만큼 보습력도좋다.",4,28,2,gomni,건성,설화수,자음유액,5013,124,11825,68,903104
2131,"확실히 바르고나면 피부속부터 촉촉한느낌ㅎㅎ
가격이비싸서 후덜덜하지만요ㅋ",4,27,2,리아벨,건성,설화수,자음유액,5013,124,37399,29,901158
2132,은은한 한방향이 좋고 자음수와 비슷하게 촉촉하고 얼굴이 당기지 않는다... 유분감은 조금 있음!,5,49,2,바나나비누,건성,설화수,자음유액,5013,124,25286,44,879485
2133,"좋은데 비싼게 흠. 계륵같은 로션. 어쩌다보니 세 병째 애용하고는 있으나, 가격대비 무난한 성능 때문에 재구매는 고민됨. 비싼 가격의 메리트가 별로 없음. 이니스프리의 탄산 라인 로션과 비슷함. 유분기가 많아서 건성과 악건성이 쓰기 좋음. 오일 한 두 방울 섞어서 바르면, 젤크림 바른 듯한 마무리감과 보습 지속력을 제공함.",4,28,2,밤비쏠,건성,설화수,자음유액,5013,124,1759,223,638086
2134,이거 샘플 받았는데 밖에서 수정화장할때 바르면 좋음,3,19,2,나이쁜척하면재수없지,민감성,설화수,자음유액,5013,124,23636,43,888111
2135,"촉촉하고 유분감있고 트러블도 안나고 좋아요!!
가격이 좀 비싸서그렇지... 근데 여름에는 좀 끈적임 있을수도 있어요",4,21,2,범스,복합성,설화수,자음유액,5013,124,24720,41,120678
2136,가격이비싸고 용기가무거워자주떨어뜨리긴하지만 구래도 이만한개없는듯   갈아탔다 다시돌아오게되는...,4,33,2,수란,건성,설화수,자음유액,5013,124,367,352,85289
2137,"엄마가 꾸준히 사용하시는 제품이에요.
적당히 유분감 있어서 좋아하세요",4,30,2,wlswwk,복합성,설화수,자음유액,5013,124,2210,203,76353
2138,"스킨 다 써서 엄니 거 매일 훔쳐씁니다
그~냥~~저~냥~~ 나쁘지 않고 그렇네요
무매력이 매력이에요~~

쏘쏘에서 굿굿으로 바꿉니다,,
이니스프리 거 쓰니까 이게 참 좋은 제품이란 걸 알게 되었어요",4,19,2,밥순희,민감성,설화수,자음유액,5013,124,29463,27,865354
2139,"엄마화장대에서 겨울에 건조할때 쓰는데
유분감이좀있는편이라 건조한피부에좋은거같아요!",4,28,2,앙냐,민감성,설화수,자음유액,5013,124,18191,43,787168
2140,"끈점임없이 흡수되서 좋아요~ 
다만 가격이비싸서 다른 가성비좋은제품이 나은거같아여!",4,26,2,remica,건성,설화수,자음유액,5013,124,14479,59,845754
2141,"역시 설화수 같은 브랜드는 엄마 화장대에서 야금야금 써야 더 좋은 것 같은 느낌이 ㅎ 엄마가 쓰시는 거 조금씩 써봤는데 발림이 가볍고 끈적임은 거의 없어요! 그래도 촉촉합니다~~
그렇다고 설화수가 좋다! 라기보단 일반 로션의 느낌이 강합니다! 가성비로 따지면 더 좋은 로션이 많을 것 같네요!!",4,23,2,이진향,건성,설화수,자음유액,5013,124,15787,60,103518
2142,엄마가 쓰는 제품이라 같이 써봤는데 그저그래요 ㅎㅎ 무난하네요 ~ 냄새는 개인적으로 비추 ㅠ,3,22,2,다빈티지,건성,설화수,자음유액,5013,124,25286,44,873794
2143,촉촉하고 좋아요 저한테는  트러블 안나고 그냥 무난한 제품이였어요 근데 가격도 그렇고 딱히 재구매 의사는 없습니다!,3,19,2,yejunene,건성,설화수,자음유액,5013,124,49197,16,840560
2144,"이름만 보면 엄청 영양가득해서 무거울 것 같은 제형이지만 생각보다는 묽은 편이에요
엄마가 자주 써서 써봤는데 역시 한방향이 진입장벽이라면 장벽..ㅋ
가격에 비해서 제 피부에는 좋다는 느낌을 못 받아서 구매는 안 할 것 같아요",3,25,2,비치,건성,설화수,자음유액,5013,124,1566,256,78592
2145,"유액이라해서 무겁고 영양감 엄청날줄 알았는데
생각보다 잘맞았어용 순하고 적당히 촉촉하구 ~
엄마꺼 뺏어버리기ㅎ핳ㅎㅎ",4,24,2,딸기쿡,복합성,설화수,자음유액,5013,124,4974,130,61505
2146,향좋고  트러블 안나고 촉촉해유,4,26,2,a_agnes,건성,설화수,자음유액,5013,124,18585,50,864368
2147,촉촉한데 너무 기름지지 않고 흡수도 잘됨 끈적이지도 않음 성분도 나쁘지 않음ㅠㅠ 정말 좋아요 건성인데 너무 무겁지 않으면서도 안건조함,5,28,2,촉호촉호,건성,설화수,자음유액,5013,124,3355,165,650716
2148,촉촉하고 좋아요...!! 단 가격이 넘 사악....,4,23,2,옹멜,건성,설화수,자음유액,5013,124,64884,7,839363
2149,윤조에센스와 함께 밤에 바르고나서 일어나보니 피부가 정말로 벗겨졌어요. 안에 피 비칠정도로 칼로 살점을 잘라낸것처럼... 써본 스킨케어중 최최악 냄새도 ㅆㅎㅌㅊ ,1,17,1,junghmelly,민감성,설화수,자음유액,5013,124,21153,36,844323
2150,"제가 스킨케어제품 중에서 가장 좋아하는 제품중에 하나인데요
자음수와 자음유액은 정말 잘 어울리는 조합이에요
#에멀젼 같은 제형이고 발림성 좋아요ㅎㅎ",5,19,2,융혤,중성,설화수,자음유액,5013,124,32429,28,863872
2151,피부가 쫀쫀해지는거 같은느낌 !!!,5,24,2,짜라파게티,복합성,설화수,자음유액,5013,124,6578,110,758730
2152,냄새부터 촉촉함까지 완벽,5,19,2,김샨,복합성,설화수,자음유액,5013,124,13986,57,817945
2153,젊은 나이에도 거부감이 느껴지지 않는 냄새여서 넘 좋았어요 이런건 왠지 어른들 화장품 냄새가  난다고 하지만 전혀 그렇지 않습니다 넘 촉촉하고 발랐을때 빠르게 흡수가 되지만 그래도 속은 촉촉한.. 넘 좋습니다 그리고 이런거는 잘 안나오기 마련인데 엄청 잘 나와서 손이 아프지 않고 잘 쓸수 있었어요 하지만 가격이 넘 쎈것 같아요 학생들은 부담스러운? 2만원만 내렸어도.. 아니 만원만.. 어쨌든 그래도 좋았습니다!,4,27,2,아미라이언,건성,설화수,자음유액,5013,124,10199,74,771345
2154,보습력 좋고 얼굴에 뭐 안나고 좋음요~~,4,21,2,vividem,복합성,설화수,자음유액,5013,124,11825,74,733572
2155,"보습력이 좋아 건성인 사람한테 괜찮은 제품~~
이걸로 바꾸고 다른걸로 못바꾸고 있는중~~",5,37,2,아랑82,건성,설화수,자음유액,5013,124,43460,20,856177
2156,향은 그럭저럭 보통이고 흡수력은 적당합니다,3,56,2,으슈기,건성,설화수,자음유액,5013,124,41491,20,757538
2157,"엄마꺼 썻었는데 좋았음 피부에 윤기돌고 좋았음
내돈으로사서 쓰긴 싫은제품
너무 비쌈 
향도 어른들향 남",3,24,2,kcl621,복합성,설화수,자음유액,5013,124,21636,43,46982
2158,"엄마가쓰시고 계셔서 자주 바르고있는데
저는 좋은건 딱히 잘 모르겠어요
일단 향이 저는 안맞아요ㅜㅜ
엄마는 설화수만 쓰시더라구요",3,33,2,다미v,중성,설화수,자음유액,5013,124,33108,27,855201
2159,저한테 향은 조금 그랬습니다 그래도 한번쯤은 써볼만 하네요💛,3,19,2,딥휘,건성,설화수,자음유액,5013,124,22598,41,841734
2160,그냥 촉촉한 로션인데 비싸가지구.. 전에 쓰던 기초가 문제엿는 듯 이거 쓰니까 들어감 ㅡㅡ,4,20,2,하순,복합성,설화수,자음유액,5013,124,3235,134,631004
2161,"설화수와함께 10년째 사용중인 인생템이에요*_*
유분감이 없진 않은데
이게 와 기름지다 이런 느낌이 아니라..
쵸크쵸크한 적당한 유분 느낌이에요ㅋㅋㅋㅋ
확실히 환절기 등 계절 변할때 피부가 거칫해진날 듬뿍 바르고 자면 보들보들~해져요:)",5,30,2,루설,건성,설화수,자음유액,5013,124,24127,30,803693
2162,원래 한방향 별로 안좋아하는데 얘는 괜찮아요 쫀쫀하게 발리고 촉촉해서 좋아요,4,25,2,손구름,중성,설화수,자음유액,5013,124,421,608,80617
2163,설화수는 제품별로 다 써봤는데 정말 좋아요 민감한 피부인데 트러블 생기지도 않고 흠 잡을 때 없는  것 같아요 가격이 부담 되지만 그래도 짱짱~~,5,38,2,쏭군,복합성,설화수,자음유액,5013,124,67985,6,839396
2164,무난 해요 속당김없고 촉촉함이 그때뿐이아닌 그대로 유지오래해요. 하지만 이가격인데 이정도 역할은 해야지 암..,3,29,2,샌드걸,민감성,설화수,자음유액,5013,124,37399,23,806063
2165,"너무 가격이 사악하여 엄마꺼 훔쳐 발랐는데
저 같은 속건조 지복합 피부에 너무 좋은 거 같아요.
저는 유분감이 너무 많다는 느낌은 못 받았어요.
제가 속건조라 주름이 너무 잘 생기고 간절기나 겨울에는 정말 피부가 쩍쩍 갈라지는데 이건 수분감이 날아가지 않게 잘 잡아줘요.
그러니까 저는 7스킨-에센스-로션-크림 순서로 바르는데 로션이 보호막 역할? 같은 걸 해요.
비싼 값 하는 로션이에요.",5,28,2,감자의반란,복합성,설화수,자음유액,5013,124,5963,103,525553
2166,설화수 입문은 윤조에센스였는데  에센스가 좋아서 스킨로션도 꽤 사용했었다 발리는 느낌좋고 촉촉하고 속당김없어요 가격만 쌌으면 계속 사용할제품이다,4,49,2,동지니,복합성,설화수,자음유액,5013,124,67985,4,839460
2167,별생각없이 3통썻나..? 그랬는데 그냥 엄청 좋은진 모르겠는데 엄청 안좋은 것도 아니고 향도 좋고 보습도 괜찮음 무난무난,3,20,2,별군,건성,설화수,자음유액,5013,124,12144,70,838210
2168,진설라인은 촉촉하기보다 좀 텁텁한 영양감으로 와닿아서 부담스러웠는데 더 취향이에요 스킨이랑 로션만 발라도 충분하고 사용감은 정말 만족스러웠는데 많이바르면 뾰루지가 올라오네요..ㅠㅠㅠ 유분기는 딱 적당하고 좋은데.. ,3,25,2,서별로,건성,설화수,자음유액,5013,124,594,466,696765
2169,비싸긴 하지만 향도 좋고 발리는 느낌이 좋아서 가끔 사용중입니다 면세점에서나 사서 쓸수 있는 제품이네요 촉촉하고 건성한테 좋은거 같아요,4,55,2,하냥여우,건성,설화수,자음유액,5013,124,38924,23,834334
2170,약간 물같은 로션이라 유분이 적은 로션일줄 알았는데 유분끼가 저한테는 좀 많았어요. 그래도 뾰루지나거나 하지는 않아서 그냥저냥 썼네요,3,32,2,하이욥,복합성,설화수,자음유액,5013,124,5351,122,817504
2171,"가을 겨울 촉촉하고 메이컵
을 잘받게 하는 제품입니다 오래도록 쓰고 있는 제품이예요",3,54,2,팬다님,건성,설화수,자음유액,5013,124,22598,43,809883
2172,"유분기가 있는제품이라 호불호가 갈릴거가튼 제품

가격이 너무 비싸구
꼭 사야되! 까지는 아닌제품인듯싶어요....

겨울철에 쓰면 좋을듯싶어요~",3,27,2,영진빛나,복합성,설화수,자음유액,5013,124,2663,207,723375
2173,브랜드는 유명하지않지만.. 선물받아서쑤긴 괜찮았어요 어느정도 만족스러운 촉촉함 유지하게해줘서 가볍게 데일리로 쓰기조은거같아요,3,34,2,momo0322,민감성,설화수,자음유액,5013,124,22076,40,790620
2174,이거 매일 바르고 화장해요! 그냥 단점없고 무난히 잘쓰고 있습니당 향도 딱히 트집잡을게 없네용,4,16,2,빅위콘블,복합성,설화수,자음유액,5013,124,2182,244,732389
2175,"엄마가 비싼거라고 쓰지말라고 맨날 그랬음
그래도 비싼거라 몰래씀 ㅋㅋㅋㅋ
티안나게 조금씩 발라보면 약간 무거운 느낌이면서
바르고 나서는 엄청 괜찮았음
건성이신 분들 한테는 딱 좋은듯 ㅎ 
너무 많이 바름 다음 날 뾰루지 생기던데.. 
왤까..?",4,29,1,라이어일병구하기,복합성,설화수,자음유액,5013,124,45417,20,818055
2176,가격빼면 짱짱맨,4,25,2,왕키,복합성,설화수,자음유액,5013,124,52893,13,80719
2177,"피부가 맑아지고 순해지고 보들보들 해져서 '아-왜 사람들이 비싼거 쓰는지 알겠다' 라고 했는데, 이 가격엔 엄마가 또 사주진 않는한 내 돈으로 살 의향은 없다~",3,34,2,nasese,민감성,설화수,자음유액,5013,124,14239,60,733213
2178,"선물받아서 써봤는데요
음..... 다른분이 말씀하신것처럼 매일은 아니지만
가끔 기름막이 생기는것같은때가 있어요!!
아마 제가 그전에 에센스랑 다른 기초들은 제대로 흡수를 안시켜서 
그런것 같기도 해요

그럼에도 굿굿은  나이들면서 피부가 점점 예민해지더라구요
얼굴에 좁쌀여드름 혹은 뾰루지같은게 자주올라오는데
이거 바르구 툭툭 흡수시켜주고 퓩자면 이틀정도면 피부 좋아지는게 
저는 확실히 눈에 보였오요!",4,30,2,메지1125,복합성,설화수,자음유액,5013,124,38105,20,316833
2179,적당히 촉촉해서 좋아요 냄새도 좋고 제형도 묽은듯 안 묽은듯 해서 바르기도 좋아요 냄새도 좋고 무난무난 한듯,3,15,2,챠민,복합성,설화수,자음유액,5013,124,36625,22,809178
2180,"건성피부타입이라 유분 많은 로션을 선호했지만 유분만 있는 이 로션을 쓰고 유분과 수분의 밸런스 중요성을 알게됐네요..

과한 유분 때문에 피부에 스며들기보단 겉도는 느낌이에요. 유수분 밸런스가 좋은 로션은 피부가 쫀쫀한 느낌이 나는데 이건 기름막이 하나 코팅되는 느낌입니다.",2,31,2,찐이요,건성,설화수,자음유액,5013,124,62397,6,392409
2181,자음수는 겨울철에 간간히 쓰긴 하지만 자음유액은 도저히 못쓰겠다. 얼굴에 개기름파티가 열림. 방판샘플 들어오면 바로 지인들에게 나눠줘버림...,2,28,2,김서진엄마,복합성,설화수,자음유액,5013,124,153,569,566589
2182,어머니께서 촉촉하게 잘 쓰셨어요ㅎ,3,25,2,ㅎ려언,복합성,설화수,자음유액,5013,124,19800,49,807085
2183,성분이 괞찬아서 쓰고 있어요. 딱히 좋다는 느낌은 없지만 아이소이라서 쓰고 있어요,3,15,2,ㅈㅓㅇㅎㅗㅏ,건성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,57902,10,962211
2184,"건성피부-한겨울제외하고는 괜찮아요.
용기가 좀 무겁고 양이 적다는것이 조금 아쉬울뿐.",3,31,2,샛별_*,복합성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,19372,52,1146794
2185,"저는 지성이라 로션 잘안바르는데 요즘은 겨울이라 그런지 각질이 많아서 사용했는데 좋아요! 기름기 많이 올라오지 않고 진짜 촉촉하네요!
냄새는 무향이고 진짜 로션체형이에요 
흡수를 잘해서 짱짱 좋았습니다~~
추천해용 겨울에 쓰시면 좋을 것 같아요
진짜 열 에센스안부럽습니당",4,21,2,리뷰왕리뷰씨,지성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,9946,70,957106
2186,"천연이라 발림성은 백탁현상이 생기듯 조금의 시간이 필요하며 바른후의 느낌은 보습력이 있듯이 촉촉한 느낌이예요
건성인 경우엔 보습크림 더바르면 완전 촉촉할 정도고 지성은 좀 번들거릴 수도 있겠어요",3,41,2,ㅎㅎ자그,건성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,25286,40,699930
2187,"좋아여~! 
진짜 에센스 쓰지.않고 써도 되는지는 모르겠지만 
촉촉함이 잘 유지되고 
발림성도 좋았습니다!",4,34,2,gamilla,복합성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,51524,10,1127931
2188,"성분 좋아서 쓰고 있고 특별히 단점없네요.
제형이 아주 묽지도 되지도 않고 딱 적당하고 발림성 좋고 향도 좋아요. 
에센스 다음 바로 크림으로 넘어가면 좀 당기는 느낌이라 로션을 쓰는데 재구매 의사 있어요.",4,37,2,신서유진,복합성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,64884,7,1120578
2189,"로션 특유의 가벼운 텍스쳐로 묽고 반투명해요 겨울에는 이거 하나로 부족하겠지만 적당한 유분과 수분으로 무난하게 쓸만한 로션입니다
묽다보니 쓱쓱 엄청 잘 발리고 로션의 역할을 톡톡히 합니다 단점은 가격......... 용량대비 가격 넘 사악 .... 아직 학생인 저한테는 좀 부담돼요
이정도 효과에 다른 싼 제품이 있기 때문에 굳이 이걸 써야하나 싶습니다 이제품 하나로만 평가하면 좋은거 같아요",4,19,2,멀메이드,중성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,11641,73,703289
2190,"3통은 비워본 로션이에요 ! 처음 바를 땐 기름기가 있어보여서 흡수도 안되고 미끌거리는것 같지만 두드려서 흡수하다 보면 전혀 그런게 없이 속부터 채워진 느낌이 정말 만족도를 높혀주는 로션으로 너무 잘 사용중이에요
여름보단 봄 , 가을 , 겨울에 또는 환절기에 발라주시는걸 더 추천드려요

장점 : 수분감 / 용량 ( 2가지 선택가능 ) / 착한 성분

단점 : 가격",5,20,2,빂규영,민감성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,52893,13,770105
2191,"믿고사는 아이소이입니다!! ㅋㅋㅋ
토너랑 에센스 잘써서 이번엔 로션 구매해봤는데
역시나 만족스럽네요 ㅋㅋㅋ
로션이라 건조할까 걱정했는데 크림안발라도 촉촉하고
안건조하네요 다만 겨울엔 약간 건조할거같아용 
성분도 좋고 다 좋은데 가격이 약간 비싼 편이라 세일할때만 구매하네요 ㅋㅋ 그래도 다 쓰면 무조건 재구매 할겁니당!!!! 아 그리고 제일아쉬운건 디자인이 너무 안이쁘네요 ㅋㅋㅋㅋ",5,25,2,민감피부여자,건성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,1934,200,637252
2192,"이거쓰고 피부트러블많이 진정되고
좋았어요!
3년전부터 필수템♡
너무많이바르면 하얗게밀림ㅠ.ㅠ
여름엔 저녁에 닦토후 로션만 발랐어도 좋았어요^^",5,31,2,짖아,지성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,44532,19,1093769
2193,민감하거나 여드름 많은분들 정말 강추드려요 트러블 하나도 안 올라오고 5통째 애용중이에요,5,23,2,모나헌,중성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,20255,50,1072722
2194,가벼워서 여름에 쓰기에는 괜찮은데 겨울에 쓰기에는 별로에요. 그래도 이거 하나만 바르고 자면 되니까 안귀찮아서 좋아요.,3,25,2,가늴,복합성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,36625,28,604705
2195,처음 테스트할때 촉촉해서 샀는데 사고나서 써보니 좀 무거운 느낌이 들었어요! 저에게는 무난무난했습니다~!,3,20,2,쪄니쪄닝,중성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,21153,48,936661
2196,"산뜻한 느낌에 로션이예요. 
건조한 저에게 겨울엔 부족하지만 여름내내 잘 썼어요. 
향도 없고 산뜻하게 스며들어서 편하게 쓸수 있겠더라구요. 
향이 없는게 단점일수도 장점일수도 있지만 무향이라서 더 가볍게 질리지 않고 잘 쓴것 같아요. 
무난무난하니 잘 쓴 로션이예요~^^ 
끈점임은 없고 바르면 쓰르륵 스며들면서 마무리되요.",4,37,2,ksliebe77,복합성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,4210,129,679751
2197,진짜 오빠한태 추천했던 제품인디 벌써 1통을거의 다써가고 있어요.(오빠가)예전에 다른제품쓰면 뭐가 일어났는데..지금은 산뜻하고 촉촉하고 마무리감이 좋아서 진짜 소장템이래요,5,17,2,뿌잉1004,민감성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,19372,54,709996
2198,"건성피부 초강추템! 

아쉬운게 거의 없을 정도로 여러가지 면에서 너무너무 좋아요. 피부가 한참 예민했을때 로즈에센스로션으로 효과를 보다가 너무 무겁게 느껴지길래 가격도 더 저렴하고 괜찮아보여 한번 사용했다 신세계 경험했어요. 
로션인지라 제형은 크림에 비해 묽은 편이지만 촉촉함은 크림에 뒤떨어지지 않아요. 속당김도 잘 잡아주는데 로즈에센스로션보다 산뜻해서 자꾸자꾸 손이가는 로션이에요. 
이 로션도 바르자마자 쏙 흡수된다기 보단 문질문질 여러번 해줘야 흡수되는 타입이지만 생각보다 빨리 무거운 느낌없이 가볍게 촥 흡수됩니다. 바르고 보송할정도까진 아니고 적당히 촉촉하지만 끈적이다고 느낄정도는 아니에요. 속당김을 잘 잡아줘서 사계절 내내 무난히 쓰기 좋아요. 흡수가 다른 아이소이의 보습감 좋은 제품들에 비해 빠른편이라 메이크업전에 쓰기도 무난해요. 
트러블도 없었고 산뜻한 사용감에 비해 보습감도 좋아 피부가 편안한 느낌이에요. 가격도 쿠폰이용해서 구매하면 나름 괜찮게 저렴하게 득템했다 느낄정도라 저에겐 단점이 없는 로션입니다. 다른 크림썼다가도 자꾸 생각나서 돌아오게하는 로션이에요. 다만 악건성분들이 겨울에 단독으로 쓰기엔 약간 보습감이 부족할수 있습니다.",5,35,2,sixdoris,건성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,16125,59,1008428
2199,"로션이 없어서 여드름 토닉 산김에 같이 샀어요!
근데 되게 촉촉하고, 약간 끈적임과 흡수가 잘된
제품이였어요👍 성분도 좋아서 뭐나진 않았어요!
근데 아이소이는 넘 비싸서ㅜㅜ 용량도 가격비해
넘적고ㅜㅜ",4,22,2,vaseline,복합성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,9435,84,872055
2200,진짜 화장품 케바케인게 민감성에 좋다고해서 샀는데 첫날엔 오 괜찮네 싶었는데 3일째되니까 얼굴도 다시 따갑고 빨개지더라구요ㅜㅜㅜㅜ결국 못쓰게됬어여...ㅜㅜ 순한거라 잘맞나싶었는데..좀아쉽네여ㅜ,2,19,2,성우쿠,민감성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,19372,36,744949
2201,"복합성 피부에  . 가을 겨울 특히 건조함 느끼는편. . 

이름처럼  에센스 따로 안써도될정도로
유.수분감 있는편

지성은 안쓰는게 좋을듯

향도 무난. 발림성도 무난. . 
개인적으로 무거운 기초 싫어해서
메이컵 전에 매우 잘사용중

토너. 탁월로션. 썬크림.  쿠션  순서로
 가벼운  상태 

다만 케이스 뚜껑이 매우 부실함. . 
금가고.  잘 부서지고. . 
아이소이 전 제품 뚜껑이 대부분 부실하다고 생각.
본품 케이스는 유리병이라
 플라스팁병 보다 좋은듯
펌핑형태인것도 좋음",4,38,2,윤윤이마미,복합성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,12698,71,978145
2202,"다른분들 후기보고 구입했다가
트러블 다일어나고...
제 피부와는 안맞더라구요.
모공이 막히는 느낌이구요.
유분감도좀 있어요
산뜻한 느낌은아니에요",2,31,2,lucii,민감성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,56106,11,989028
2203,4년 연속으로 쓰고 잇서여 이 정도면 말 다 한듯.... 엄마가 피부가 민감한 편이셔서 화장품 특히 기초는 진짜 진짜 엄선해서 사는데 엄마랑 저랑 둘다 너무 잘 쓰고 있어요 이거 하나면 끝이에요 진짜ㅠㅠㅠ 아이소이가 최고야!!!,5,19,2,Umu,건성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,18967,45,879323
2204,"모르겠어여

건조한편이긴한데

로션이 떨어져가서

로션이 거기서 거기지하면서

올영에서 테스트했는데 

뭐래

너무 흡수가 좋자나

걍바르는순간 흡수된 느낌적느낌!!

2개나 쟁여버림 

아직 쓰던거 남아서 모셔놓고있지만
뜯을때 기대중 ㅎ",5,30,2,글로벌픽커,건성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,3017,166,699572
2205,홍조피부극복하기 첫단계에썼었는데 괜찮았어요 촉촉ㅊ촉~~,4,23,2,은여신님,민감성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,18585,46,805485
2206,산뜻하고 무난한 로션이에용 케이스가 너무 예뻐요ㅎㅎ,4,18,2,채두,건성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,17111,56,950578
2207,"민감 지성입니다

흡수력 좀 딸려서 기름진 기분도 좀 드는데
적당히 촉촉하면서
트러블 유발 하나도 안 하는 템이 이거 말고 또 없는거같아요

#세일추천템",5,24,2,비범한닉네임,복합성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,775,304,627103
2208,와 진짜 촉촉하고 건성인 저에겐 정말 이 친구를 만난 것이 행운입니다... 촉촉하고 일단 아이소이 성분 혜자고요 잔말않고 건성분들께 추천할게요!,5,20,2,예쁘다은,건성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,11641,65,945296
2209,"일단 유분기 제 기준으론 엄청많아요
무슨 밤 바르는느낌..
피부에 올리자마자 아..무겁다 느낌입니다ㅜㅜ
흡수도 빨리못함..
볼이나 이마는 나름 흡수 하는데 코는 기름 흐르는줄ㅋㅋㅋㅋㅋㅋ계속 미끌거렸어요 
밤에 아주 소량 볼이랑 이마 주위로 바르고 코는 피해서 발라요..
건성분들에겐 정말 좋을거같아요


그리고 손에 남은고 가슴쪽 발라주는데 좋아요..!ㅋㅋㅋㅋㅋㅋㅋ",2,25,2,용천사,복합성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,950,257,100428
2210,"진짜 기대하면서 내돈주고 오랜만에 샀더니 ㅠㅠ
너무 기대를 한걸까요????
뭐가 탁월한지 모르겠어요!!!!!!!!
그냥 그냥 무난한 로션이에요~~
피부에도 그닥.... 
재구매 의사 없음",2,30,2,쑤수123,건성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,6633,113,460113
2211,"바르면 피부가 편안해 집니다.
수부지 피부가 겨울에 사용하기 좋아요. 여름에는 무겁고요. 유분기가 꽤 있어요.
발림도 부드럽고 흡수력도 괜찮은 편.
여드름 피부인데 피부가 보들보들해지고 여드름도 약간 줄어들었어요.

지금은 재구매해서 사용중인데 유분이 너무 올라와서 겨울인데도 피지 분비량이 늘어서 블랙헤드가 늘어났습니다ㅠㅠ",4,20,2,집나간여드름,복합성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,20255,50,927442
2212,"아이소이 매니아로 한동안 이 제품 잘 사용했는데 봄 가을용으로 딱 이에요~ 여름엔 좀 무겁고 겨울엔 가볍게 느껴져요ㅜㅜ 
그 외 봄 가을엔 적당히 촉촉하고 좋아요!",3,28,2,쪼알이당,건성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,19372,40,881816
2213,피부가 건성인데 이 제품을 사용하면 다음날까지 촉촉 유지 되구 많이 끈적하지않고 열에센스가 필요없어여 정말 강추강추,5,15,2,dawony,건성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,36625,24,894363
2214,첨엔 갓아이소이어서 샀는데 생각보다 무난하고 기능성있는게 아니어서 큰 기대 없이 사용하셔야해요. 보습력도 그닥...,3,21,2,hyekms,민감성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,62397,8,900028
2215,모든 면에서 그냥 무난해요 근데 가격 생각하면 다시 구매하진 않을 것 같아요,3,20,2,minispace,복합성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,31827,29,895548
2216,피부에 뭐 안나고 적당한 로션인거같아요 바르고잇는데 죠은거같아요,3,16,2,포폰뇨,복합성,아이소이,난 열 에센스 안부러워 탁월로션,3383,397,36625,26,892177
